trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
175,False,"{'a': 0.5, 'e': 0.9624550619685704}",20,0,-138.61200763467312,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
176,False,"{'a': 0.5, 'e': 0.962027495126799}",20,0,-73.03913965295138,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
177,False,"{'a': 0.5, 'e': 0.961597554566714}",25,0,-70.61402826750981,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
178,False,"{'a': 0.5, 'e': 0.9611652413491563}",20,0,-79.60498540046395,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.9607305565408205}",20,0,-79.63930162137147,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
180,False,"{'a': 0.5, 'e': 0.9602935012142534}",20,0,-141.90283397838593,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
181,False,"{'a': 0.5, 'e': 0.9598540764478504}",25,0,-140.52312908560032,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
182,False,"{'a': 0.5, 'e': 0.9594122833258536}",25,0,-207.7731037322549,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
183,False,"{'a': 0.5, 'e': 0.9589681229383487}",20,0,-108.3200502182184,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
184,False,"{'a': 0.5, 'e': 0.9585215963812624}",20,0,-92.66513816173746,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.9580727047563599}",20,0,-105.32538923753557,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
186,False,"{'a': 0.5, 'e': 0.9576214491712416}",25,0,-187.50163583455807,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 4}",0
187,False,"{'a': 0.5, 'e': 0.9571678307393411}",20,0,-43.75243733451092,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.9567118505799221}",20,0,-154.5443798436098,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
189,False,"{'a': 0.5, 'e': 0.9562535098180756}",20,0,-22.57116882993759,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.9557928095847169}",20,0,-80.25482946796947,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.9553297510165837}",25,0,-96.98627262811608,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
192,False,"{'a': 0.5, 'e': 0.954864335256232}",20,0,-31.276474712559462,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.9543965634520346}",20,0,-71.45735004823825,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.9539264367581771}",20,0,-70.31398756980649,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.9534539563346559}",25,0,-104.18372425830054,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.9529791233472749}",25,0,-195.93893118511025,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
197,False,"{'a': 0.5, 'e': 0.9525019389676427}",25,0,-165.06250901145643,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
198,False,"{'a': 0.5, 'e': 0.95202240437317}",20,0,-103.41475810493408,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.9515405207470662}",35,0,-171.06320865965887,"{0: 20, 1: 4, 2: 8, 3: 1, 4: 2}",0
200,False,"{'a': 0.5, 'e': 0.9510562892783367}",25,0,-139.2684638599918,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
201,False,"{'a': 0.5, 'e': 0.9505697111617804}",30,0,-39.91612747320212,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
202,False,"{'a': 0.5, 'e': 0.9500807875979856}",30,0,-168.30570908023856,"{0: 18, 1: 0, 2: 9, 3: 1, 4: 2}",0
203,False,"{'a': 0.5, 'e': 0.9495895197933286}",25,0,-138.02889839831604,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
204,False,"{'a': 0.5, 'e': 0.9490959089599694}",25,0,-121.00568271426644,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.9485999563158495}",20,0,-72.74346714439721,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.9481016630846882}",20,0,-90.05111912299827,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
207,False,"{'a': 0.5, 'e': 0.9476010304959804}",20,0,-92.43368301899943,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
208,False,"{'a': 0.5, 'e': 0.9470980597849931}",20,0,-47.19604745215638,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.9465927521927623}",20,0,-50.75648897146531,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
210,False,"{'a': 0.5, 'e': 0.94608510896609}",25,0,-55.82372837743842,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.9455751313575413}",30,0,-142.07949259403372,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
212,False,"{'a': 0.5, 'e': 0.9450628206254412}",20,0,-74.18216942808755,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9445481780338714}",20,0,-88.42837147601838,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.9440312048526671}",20,0,-71.87417223865977,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.9435119023574144}",25,0,-82.99854505542818,"{0: 13, 1: 4, 2: 8, 3: 0, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.9429902718294466}",20,0,-73.43727509074242,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.9424663145558411}",30,0,-141.60276543550714,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
218,False,"{'a': 0.5, 'e': 0.9419400318294163}",20,0,-41.96602743158655,"{0: 11, 1: 7, 2: 2, 3: 0, 4: 0}",0
219,False,"{'a': 0.5, 'e': 0.9414114249487289}",20,0,-43.94658115345401,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.9408804952180696}",25,0,-71.41571260851106,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.9403472439474612}",20,0,-80.59401154023845,"{0: 10, 1: 7, 2: 2, 3: 0, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.9398116724526541}",20,0,-77.66729611940588,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.9392737820551239}",20,0,-162.69750344133254,"{0: 11, 1: 2, 2: 2, 3: 3, 4: 2}",0
224,False,"{'a': 0.5, 'e': 0.938733574082068}",25,0,-101.30392532025847,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
225,False,"{'a': 0.5, 'e': 0.9381910498664021}",20,0,-74.39349132383262,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
226,False,"{'a': 0.5, 'e': 0.937646210746757}",35,0,-165.0894144552989,"{0: 20, 1: 3, 2: 8, 3: 3, 4: 1}",0
227,False,"{'a': 0.5, 'e': 0.9370990580674754}",25,0,-183.13869551315975,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 5}",0
228,False,"{'a': 0.5, 'e': 0.9365495931786084}",20,0,-50.46344117735478,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.9359978174359124}",25,0,-70.71842590449783,"{0: 13, 1: 6, 2: 6, 3: 0, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.9354437322008454}",20,0,-136.78783931582373,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
231,False,"{'a': 0.5, 'e': 0.9348873388405643}",20,0,-40.68230140346103,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.9343286387279206}",20,0,-76.26091740232027,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
233,False,"{'a': 0.5, 'e': 0.9337676332414578}",30,0,-151.6496345767434,"{0: 18, 1: 2, 2: 6, 3: 3, 4: 1}",0
234,False,"{'a': 0.5, 'e': 0.9332043237654077}",20,0,-8.065566084753486,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.9326387116896869}",20,0,-219.55834950249934,"{0: 8, 1: 4, 2: 3, 3: 1, 4: 4}",0
236,False,"{'a': 0.5, 'e': 0.9320707984098935}",20,0,-89.55980559334054,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.9315005853273035}",30,10,-124.63775045124633,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",1
238,False,"{'a': 0.5, 'e': 0.9309280738488678}",30,3,-114.61879655983635,"{0: 17, 1: 1, 2: 7, 3: 1, 4: 1}",1
239,False,"{'a': 0.5, 'e': 0.930353265387208}",20,0,-124.26652028546556,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.9297761613606136}",30,0,-134.6350383464775,"{0: 18, 1: 1, 2: 9, 3: 1, 4: 1}",0
241,False,"{'a': 0.5, 'e': 0.9291967631930379}",25,16,2.5613156764234315,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.9286150723140951}",20,0,-142.8404062545574,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
243,False,"{'a': 0.5, 'e': 0.9280310901590564}",25,0,-227.15317503483772,"{0: 13, 1: 4, 2: 2, 3: 2, 4: 4}",0
244,False,"{'a': 0.5, 'e': 0.9274448181688463}",35,0,-139.39692151752098,"{0: 21, 1: 4, 2: 7, 3: 2, 4: 1}",0
245,False,"{'a': 0.5, 'e': 0.9268562577900394}",25,0,-128.65271142920827,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
246,False,"{'a': 0.5, 'e': 0.9262654104748569}",20,0,-86.96382467799508,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.9256722776811624}",20,0,-23.098399357008265,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.9250768608724592}",25,0,-197.3717649595962,"{0: 13, 1: 3, 2: 4, 3: 2, 4: 3}",0
249,False,"{'a': 0.5, 'e': 0.9244791615178859}",20,0,-128.1817540945241,"{0: 9, 1: 6, 2: 3, 3: 0, 4: 2}",0
250,False,"{'a': 0.5, 'e': 0.923879181092213}",25,7,-84.3327511023602,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 2}",1
251,False,"{'a': 0.5, 'e': 0.9232769210758396}",25,1,-59.30591810794744,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.9226723829547893}",20,0,-113.26562238053822,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
253,False,"{'a': 0.5, 'e': 0.9220655682207068}",20,0,-119.65982542509444,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.9214564783708543}",20,0,-108.90765815145282,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.9208451149081073}",25,0,-275.8401063614286,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 5}",0
256,False,"{'a': 0.5, 'e': 0.9202314793409514}",20,0,-49.624095969897716,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
257,False,"{'a': 0.5, 'e': 0.9196155731834785}",20,0,-84.38451567311208,"{0: 8, 1: 7, 2: 4, 3: 1, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.918997397955383}",20,0,-52.01633505331984,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.9183769551819579}",20,0,-58.26723346158193,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
260,False,"{'a': 0.5, 'e': 0.9177542463940913}",30,0,-119.90002927383753,"{0: 18, 1: 0, 2: 10, 3: 2, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.9171292731282623}",20,0,-50.940115222869835,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
262,False,"{'a': 0.5, 'e': 0.9165020369265376}",30,0,-100.19824527576003,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.9158725393365674}",25,0,-173.68555430745792,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
264,False,"{'a': 0.5, 'e': 0.9152407819115816}",20,0,-82.01800781075536,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
265,False,"{'a': 0.5, 'e': 0.9146067662103863}",20,0,-51.11812838698658,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
266,False,"{'a': 0.5, 'e': 0.9139704937973593}",20,0,-41.939971015295185,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.9133319662424472}",20,0,-41.56238929471016,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
268,False,"{'a': 0.5, 'e': 0.9126911851211602}",20,0,-26.406550912956014,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.9120481520145699}",30,0,-118.84301070532939,"{0: 19, 1: 3, 2: 4, 3: 4, 4: 0}",0
270,False,"{'a': 0.5, 'e': 0.9114028685093036}",20,0,15.511660973556866,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.9107553361975419}",25,0,-100.02482589310276,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
272,False,"{'a': 0.5, 'e': 0.9101055566770138}",30,0,-189.75674029127353,"{0: 20, 1: 0, 2: 6, 3: 0, 4: 4}",0
273,False,"{'a': 0.5, 'e': 0.9094535315509931}",25,0,-205.98393576037924,"{0: 13, 1: 4, 2: 4, 3: 0, 4: 4}",0
274,False,"{'a': 0.5, 'e': 0.9087992624282946}",30,0,-202.73562373072335,"{0: 15, 1: 5, 2: 6, 3: 1, 4: 3}",0
275,False,"{'a': 0.5, 'e': 0.9081427509232697}",25,0,-73.11360888901066,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
276,False,"{'a': 0.5, 'e': 0.9074839986558031}",20,0,-48.148955679237886,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.906823007251308}",20,1,-98.80919123281726,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 1}",1
278,False,"{'a': 0.5, 'e': 0.9061597783407227}",35,0,-211.40541175307408,"{0: 23, 1: 1, 2: 5, 3: 3, 4: 3}",0
279,False,"{'a': 0.5, 'e': 0.9054943135605061}",35,20,-9.630321076182009,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.9048266145526342}",30,0,-175.5719218914835,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
281,False,"{'a': 0.5, 'e': 0.9041566829645957}",20,0,-105.58047243538572,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
282,False,"{'a': 0.5, 'e': 0.9034845204493878}",25,0,-145.66877637794784,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
283,False,"{'a': 0.5, 'e': 0.9028101286655124}",25,0,-247.71468317149672,"{0: 12, 1: 1, 2: 6, 3: 2, 4: 4}",0
284,False,"{'a': 0.5, 'e': 0.9021335092769721}",20,0,-133.63762434976834,"{0: 7, 1: 3, 2: 8, 3: 2, 4: 0}",0
285,False,"{'a': 0.5, 'e': 0.9014546639532657}",30,0,-154.44441900332993,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 3}",0
286,False,"{'a': 0.5, 'e': 0.9007735943693844}",25,0,-121.82200666006831,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
287,False,"{'a': 0.5, 'e': 0.9000903022058077}",25,0,-102.89414691058292,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
288,False,"{'a': 0.5, 'e': 0.8994047891484986}",20,0,-83.46724742016877,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
289,False,"{'a': 0.5, 'e': 0.8987170568889008}",20,7,-64.00658744409454,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
290,False,"{'a': 0.5, 'e': 0.898027107123933}",25,0,-144.00555862660912,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
291,False,"{'a': 0.5, 'e': 0.8973349415559856}",20,0,-178.41069190899125,"{0: 10, 1: 4, 2: 1, 3: 2, 4: 3}",0
292,False,"{'a': 0.5, 'e': 0.8966405618929163}",20,0,-82.97338280164601,"{0: 10, 1: 5, 2: 3, 3: 2, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.895943969848046}",20,0,-65.93342869286921,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
294,False,"{'a': 0.5, 'e': 0.8952451671401543}",20,0,-127.38827319066506,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
295,False,"{'a': 0.5, 'e': 0.8945441554934754}",30,0,-205.70477753310004,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 4}",0
296,False,"{'a': 0.5, 'e': 0.8938409366376943}",20,0,-38.991870485345146,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.8931355123079413}",30,0,-88.273532309548,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
298,False,"{'a': 0.5, 'e': 0.892427884244789}",30,0,-169.50873751790553,"{0: 15, 1: 3, 2: 9, 3: 2, 4: 1}",0
299,False,"{'a': 0.5, 'e': 0.8917180541942478}",35,0,-114.632439745946,"{0: 23, 1: 3, 2: 7, 3: 1, 4: 1}",0
300,False,"{'a': 0.5, 'e': 0.8910060239077607}",25,0,-131.8122204201289,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
301,False,"{'a': 0.5, 'e': 0.8902917951421999}",20,0,0.6153496319229195,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.8895753696598623}",25,0,-200.24629694960342,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
303,False,"{'a': 0.5, 'e': 0.8888567492284646}",20,0,-161.80912530653455,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
304,False,"{'a': 0.5, 'e': 0.8881359356211397}",25,15,-18.816810717332622,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.8874129306164317}",20,8,-1.488048187489298,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.8866877359982921}",25,0,-119.14419998070831,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
307,False,"{'a': 0.5, 'e': 0.8859603535560747}",35,0,-162.75692538558886,"{0: 22, 1: 2, 2: 8, 3: 1, 4: 2}",0
308,False,"{'a': 0.5, 'e': 0.885230785084532}",20,0,-40.7377889989839,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
309,False,"{'a': 0.5, 'e': 0.88449903238381}",20,16,8.028422685292325,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.8837650972594441}",20,0,-78.87096618565303,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.8830289815223549}",20,0,-147.45169475441503,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
312,False,"{'a': 0.5, 'e': 0.882290686988843}",25,0,-179.29481544038282,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 4}",0
313,False,"{'a': 0.5, 'e': 0.8815502154805858}",20,0,-73.44745413091165,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
314,False,"{'a': 0.5, 'e': 0.8808075688246312}",20,0,-129.09356824019193,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
315,False,"{'a': 0.5, 'e': 0.8800627488533947}",30,0,-42.00394546922351,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.8793157574046543}",30,0,-191.99106446811956,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
317,False,"{'a': 0.5, 'e': 0.8785665963215455}",20,0,-225.72064705210806,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 4}",0
318,False,"{'a': 0.5, 'e': 0.8778152674525577}",25,0,-152.5050845501289,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
319,False,"{'a': 0.5, 'e': 0.8770617726515287}",25,0,-86.15043985555347,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
320,False,"{'a': 0.5, 'e': 0.8763061137776409}",30,17,-25.575868134861548,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
321,False,"{'a': 0.5, 'e': 0.8755482926954159}",30,20,-30.448242902905335,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
322,False,"{'a': 0.5, 'e': 0.8747883112747109}",25,0,-135.63283599056265,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
323,False,"{'a': 0.5, 'e': 0.8740261713907129}",25,0,-108.62944760629688,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
324,False,"{'a': 0.5, 'e': 0.8732618749239356}",20,0,-34.12683164657869,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.872495423760213}",20,0,-78.9582607145397,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
326,False,"{'a': 0.5, 'e': 0.8717268197906962}",20,0,-80.6790118219648,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.870956064911848}",20,0,-41.48202235012822,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
328,False,"{'a': 0.5, 'e': 0.870183161025438}",25,0,-83.99131686582574,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.869408110038539}",20,0,-59.14955295959021,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
330,False,"{'a': 0.5, 'e': 0.868630913863521}",25,0,-90.01152194227078,"{0: 13, 1: 4, 2: 8, 3: 0, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.8678515744180473}",20,12,-10.415749317271807,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.8670700936250696}",25,7,-121.25441285488088,"{0: 11, 1: 3, 2: 0, 3: 2, 4: 2}",1
333,False,"{'a': 0.5, 'e': 0.866286473412823}",20,0,-69.67417141171433,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
334,False,"{'a': 0.5, 'e': 0.8655007157148216}",20,13,-14.479875647805489,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.8647128224698534}",30,0,-144.9875880152714,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 2}",0
336,False,"{'a': 0.5, 'e': 0.8639227956219757}",25,0,-229.0470769472881,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 5}",0
337,False,"{'a': 0.5, 'e': 0.8631306371205104}",25,0,-67.97068377432522,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
338,False,"{'a': 0.5, 'e': 0.8623363489200391}",25,0,-150.16101995667026,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
339,False,"{'a': 0.5, 'e': 0.861539932980398}",20,0,-87.93909214956805,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
340,False,"{'a': 0.5, 'e': 0.8607413912666735}",20,0,-61.99592542969833,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.8599407257491971}",20,10,-13.540561070135272,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.8591379384035407}",30,0,-117.83157951806595,"{0: 17, 1: 2, 2: 9, 3: 2, 4: 0}",0
343,False,"{'a': 0.5, 'e': 0.8583330312105113}",25,0,-240.03385120968014,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 5}",0
344,False,"{'a': 0.5, 'e': 0.8575260061561468}",25,0,-84.39076396346735,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
345,False,"{'a': 0.5, 'e': 0.8567168652317109}",30,0,-123.4938732355518,"{0: 19, 1: 3, 2: 3, 3: 5, 4: 0}",0
346,False,"{'a': 0.5, 'e': 0.8559056104336873}",35,0,-63.87885166907991,"{0: 25, 1: 4, 2: 5, 3: 1, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.8550922437637761}",20,0,-70.36136334011265,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
348,False,"{'a': 0.5, 'e': 0.8542767672288881}",30,0,-86.99813744078658,"{0: 21, 1: 2, 2: 4, 3: 3, 4: 0}",0
349,False,"{'a': 0.5, 'e': 0.8534591828411401}",25,0,-108.2136943948882,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
350,False,"{'a': 0.5, 'e': 0.8526394926178495}",20,0,-74.87019491298365,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
351,False,"{'a': 0.5, 'e': 0.8518176985815301}",30,20,-11.76529117847413,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.8509938027598865}",20,0,-10.041476497011706,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
353,False,"{'a': 0.5, 'e': 0.850167807185809}",20,0,-82.58042562761906,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
354,False,"{'a': 0.5, 'e': 0.8493397138973693}",25,0,-99.24463349139985,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
355,False,"{'a': 0.5, 'e': 0.8485095249378148}",20,0,-117.13740060567939,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
356,False,"{'a': 0.5, 'e': 0.8476772423555637}",25,11,-6.167161461406344,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.8468428682042004}",20,0,-130.93568646776396,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
358,False,"{'a': 0.5, 'e': 0.8460064045424696}",20,0,-19.18278002320735,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
